band_index,soil_reflectance
338,1.0
339,1.0
340,1.0
341,1.0
342,1.0
343,1.0
344,1.0
345,1.0
346,1.0
347,1.0
348,1.0
349,1.0
350,1.0
351,1.0
352,1.0
353,1.0
354,0.6666666865348816
355,1.0
356,1.0
357,1.0
358,0.6666666865348816
359,1.0
360,1.0
361,0.6666666865348816
362,0.6666666865348816
363,0.6666666865348816
364,0.6666666865348816
365,1.0
366,0.6666666865348816
367,0.6666666865348816
368,0.6666666865348816
369,0.6666666865348816
370,0.6666666865348816
371,0.6666666865348816
372,0.6666666865348816
373,0.6666666865348816
374,0.6666666865348816
375,0.6666666865348816
376,0.6666666865348816
377,0.6666666865348816
378,0.6666666865348816
379,0.6666666865348816
380,0.6666666865348816
381,0.6666666865348816
382,0.6666666865348816
383,0.6666666865348816
384,0.6666666865348816
385,0.6666666865348816
386,0.6666666865348816
387,0.6666666865348816
388,0.6666666865348816
389,0.6666666865348816
390,0.6666666865348816
391,0.6666666865348816
392,0.6666666865348816
393,0.6666666865348816
394,0.6666666865348816
395,0.6666666865348816
396,0.6666666865348816
397,0.6666666865348816
398,0.5
399,0.6666666865348816
400,0.5
401,0.5
402,0.5
403,0.5
404,0.5
405,0.5
406,0.5
407,0.5
408,0.5
409,0.5
410,0.5
411,0.5
412,0.5
413,0.5
414,0.5
415,0.5
416,0.75
417,0.75
418,0.75
419,0.5
420,0.6000000238418579
421,0.6000000238418579
422,0.6000000238418579
423,0.4000000059604645
424,0.6000000238418579
425,0.6000000238418579
426,0.6000000238418579
427,0.6000000238418579
428,0.6000000238418579
429,0.6000000238418579
430,0.6000000238418579
431,0.6000000238418579
432,0.6000000238418579
433,0.6000000238418579
434,0.5
435,0.5
436,0.5
437,0.5
438,0.5
439,0.5
440,0.5
441,0.5
442,0.5
443,0.5
444,0.5
445,0.4285714328289032
446,0.4285714328289032
447,0.4285714328289032
448,0.4285714328289032
449,0.5714285969734192
450,0.5714285969734192
451,0.5714285969734192
452,0.5
453,0.5
454,0.5
455,0.5
456,0.5
457,0.5
458,0.4444444477558136
459,0.4444444477558136
460,0.4444444477558136
461,0.4444444477558136
462,0.4444444477558136
463,0.4000000059604645
464,0.5
465,0.5
466,0.5
467,0.5
468,0.4545454680919647
469,0.4545454680919647
470,0.4545454680919647
471,0.4545454680919647
472,0.4166666567325592
473,0.4166666567325592
474,0.5
475,0.5
476,0.4166666567325592
477,0.4615384638309479
478,0.4615384638309479
479,0.4285714328289032
480,0.4285714328289032
481,0.5
482,0.46666666865348816
483,0.46666666865348816
484,0.4375
485,0.4375
486,0.4117647111415863
487,0.4117647111415863
488,0.47058823704719543
489,0.4444444477558136
490,0.4444444477558136
491,0.42105263471603394
492,0.42105263471603394
493,0.4000000059604645
494,0.44999998807907104
495,0.4285714328289032
496,0.4285714328289032
497,0.40909090638160706
498,0.40909090638160706
499,0.43478259444236755
500,0.43478259444236755
501,0.4166666567325592
502,0.4000000059604645
503,0.4399999976158142
504,0.42307692766189575
505,0.40740740299224854
506,0.40740740299224854
507,0.4285714328289032
508,0.4285714328289032
509,0.4137931168079376
510,0.4000000059604645
511,0.4193548262119293
512,0.4193548262119293
513,0.40625
514,0.42424243688583374
515,0.4117647111415863
516,0.4000000059604645
517,0.4285714328289032
518,0.4166666567325592
519,0.4054054021835327
520,0.42105263471603394
521,0.41025641560554504
522,0.42500001192092896
523,0.4146341383457184
524,0.4047619104385376
525,0.41860464215278625
526,0.40909090638160706
527,0.42222222685813904
528,0.41304346919059753
529,0.42553192377090454
530,0.4166666567325592
531,0.41999998688697815
532,0.4117647111415863
533,0.42307692766189575
534,0.4150943458080292
535,0.42592594027519226
536,0.4107142984867096
537,0.42105263471603394
538,0.4237288236618042
539,0.4166666567325592
540,0.4262295067310333
541,0.4285714328289032
542,0.4307692348957062
543,0.43939393758773804
544,0.4264705777168274
545,0.4285714328289032
546,0.4444444477558136
547,0.45205479860305786
548,0.4533333480358124
549,0.44871795177459717
550,0.44999998807907104
551,0.45783132314682007
552,0.47058823704719543
553,0.4606741666793823
554,0.47311827540397644
555,0.47422680258750916
556,0.47058823704719543
557,0.46666666865348816
558,0.46226415038108826
559,0.4660194218158722
560,0.4591836631298065
561,0.45652174949645996
562,0.4642857015132904
563,0.4743589758872986
564,0.465753436088562
565,0.47058823704719543
566,0.4590163826942444
567,0.45614033937454224
568,0.4615384638309479
569,0.4680851101875305
570,0.4651162922382355
571,0.4749999940395355
572,0.4864864945411682
573,0.48571428656578064
574,0.4848484992980957
575,0.5
576,0.4838709533214569
577,0.5
578,0.46666666865348816
579,0.48275861144065857
580,0.5
581,0.48148149251937866
582,0.5
583,0.47999998927116394
584,0.47999998927116394
585,0.5
586,0.5
587,0.523809552192688
588,0.5
589,0.5263158082962036
590,0.529411792755127
591,0.5
592,0.5333333611488342
593,0.5
594,0.5833333134651184
595,0.5454545617103577
596,0.6000000238418579
597,0.5555555820465088
598,0.5555555820465088
599,0.5714285969734192
600,0.5714285969734192
601,0.6666666865348816
602,0.800000011920929
603,0.6000000238418579
604,0.6000000238418579
605,0.75
606,0.75
607,0.75
608,0.6666666865348816
609,0.6666666865348816
610,0.6666666865348816
611,0.6666666865348816
612,1.0
613,1.0
614,1.0
615,1.0
616,1.0
617,1.0
618,1.0
619,1.0
620,1.0
621,0.5
622,0.5
623,0.5
624,0.5
625,0.5
626,0.5
627,0.5
628,0.5
629,1.0
630,0.5
631,0.5
632,0.5
633,1.0
634,1.0
635,1.0
636,1.0
637,1.0
